QueryID Q0 DocumentID LuceneScore SystemName
8 Q0 Solar_Saros_143.txt 0.09266772 ApacheLucene
8 Q0 Total_penumbral_lunar_eclipse.txt 0.09252131 ApacheLucene
8 Q0 Solar_eclipse_of_August_12,_2026.txt 0.09216495 ApacheLucene
8 Q0 Solar_eclipse_of_July_9,_1945.txt 0.09195748 ApacheLucene
8 Q0 Solar_eclipse_of_April_30,_2060.txt 0.09158701 ApacheLucene
8 Q0 Solar_eclipse_of_February_25,_1952.txt 0.09158701 ApacheLucene
8 Q0 Solar_eclipse_of_June_19,_1936.txt 0.09158701 ApacheLucene
8 Q0 Solar_eclipse_of_June_3,_2114.txt 0.09158701 ApacheLucene
8 Q0 Solar_eclipse_of_April_8,_2005.txt 0.090665184 ApacheLucene
8 Q0 Solar_eclipse_of_June_8,_1937.txt 0.090665184 ApacheLucene
8 Q0 Solar_eclipse_of_December_5,_2048.txt 0.088759504 ApacheLucene
8 Q0 Solar_eclipse_of_March_30,_2052.txt 0.088759504 ApacheLucene
8 Q0 Solar_eclipse_of_October_14,_2042.txt 0.088144414 ApacheLucene
8 Q0 Solar_eclipse_of_May_17,_1882.txt 0.08689672 ApacheLucene
8 Q0 Solar_eclipse_of_January_14,_1907.txt 0.08669855 ApacheLucene
8 Q0 Solar_eclipse_of_November_1,_1948.txt 0.08669855 ApacheLucene
8 Q0 Solar_eclipse_of_September_23,_2071.txt 0.08669855 ApacheLucene
8 Q0 Solar_eclipse_of_May_3,_1715.txt 0.08669656 ApacheLucene
8 Q0 Solar_eclipse_of_December_17,_2066.txt 0.08577003 ApacheLucene
8 Q0 Solar_eclipse_of_December_27,_2084.txt 0.08577003 ApacheLucene
8 Q0 Solar_eclipse_of_October_1,_1940.txt 0.08577003 ApacheLucene
8 Q0 Solar_eclipse_of_September_21,_1922.txt 0.08577003 ApacheLucene
8 Q0 Solar_Saros_127.txt 0.08577003 ApacheLucene
8 Q0 Solar_eclipse_of_August_12,_1654.txt 0.085600525 ApacheLucene
8 Q0 Solar_eclipse_of_August_29,_1867.txt 0.085600525 ApacheLucene
8 Q0 Solar_eclipse_of_December_23,_1908.txt 0.085600525 ApacheLucene
8 Q0 Solar_eclipse_of_July_18,_1860.txt 0.085600525 ApacheLucene
8 Q0 Solar_eclipse_of_June_26,_1824.txt 0.085600525 ApacheLucene
8 Q0 Solar_eclipse_of_June_8,_1956.txt 0.085600525 ApacheLucene
8 Q0 Solar_eclipse_of_November_12,_1985.txt 0.085600525 ApacheLucene
8 Q0 Solar_eclipse_of_December_4,_2002.txt 0.08474021 ApacheLucene
8 Q0 Solar_eclipse_of_May_6,_1883.txt 0.08474021 ApacheLucene
8 Q0 Solar_eclipse_of_July_11,_1991.txt 0.08447635 ApacheLucene
8 Q0 Solar_eclipse_of_March_7,_1970.txt 0.08447635 ApacheLucene
8 Q0 Solar_eclipse_of_May_28,_1900.txt 0.08390709 ApacheLucene
8 Q0 Solar_eclipse_of_April_16,_1893.txt 0.08387104 ApacheLucene
8 Q0 Solar_eclipse_of_April_25,_1865.txt 0.08387104 ApacheLucene
8 Q0 Solar_eclipse_of_April_28,_1930.txt 0.08387104 ApacheLucene
8 Q0 Solar_eclipse_of_August_24,_2063.txt 0.08387104 ApacheLucene
8 Q0 Solar_eclipse_of_December_26,_2038.txt 0.08387104 ApacheLucene
8 Q0 Solar_eclipse_of_January_25,_1944.txt 0.08387104 ApacheLucene
8 Q0 Solar_eclipse_of_May_18,_1901.txt 0.08387104 ApacheLucene
8 Q0 Solar_eclipse_of_September_3,_2081.txt 0.08387104 ApacheLucene
8 Q0 List_of_solar_eclipses_in_the_20th_century.txt 0.08305898 ApacheLucene
8 Q0 Solar_eclipse_of_May_22,_2096.txt 0.082491785 ApacheLucene
8 Q0 Magnitude_of_an_eclipse.txt 0.082451455 ApacheLucene
8 Q0 Magnitude_of_eclipse.txt 0.08144893 ApacheLucene
8 Q0 Solar_eclipse_of_June_16,_1806.txt 0.08143303 ApacheLucene
8 Q0 Solar_eclipse_of_October_23,_1976.txt 0.08143303 ApacheLucene
8 Q0 Solar_eclipse_of_April_20,_2061.txt 0.08095224 ApacheLucene
8 Q0 Solar_eclipse_of_August_12,_2064.txt 0.08095224 ApacheLucene
8 Q0 Solar_eclipse_of_August_2,_2046.txt 0.08095224 ApacheLucene
8 Q0 Solar_eclipse_of_August_24,_2082.txt 0.08095224 ApacheLucene
8 Q0 Solar_eclipse_of_August_31,_1932.txt 0.08095224 ApacheLucene
8 Q0 Solar_eclipse_of_December_22,_1870.txt 0.08095224 ApacheLucene
8 Q0 Solar_eclipse_of_December_26,_2057.txt 0.08095224 ApacheLucene
8 Q0 Solar_eclipse_of_January_6,_2076.txt 0.08095224 ApacheLucene
8 Q0 Solar_eclipse_of_June_11,_2086.txt 0.08095224 ApacheLucene
8 Q0 Solar_eclipse_of_June_2,_2095.txt 0.08095224 ApacheLucene
8 Q0 Solar_eclipse_of_March_7,_1598.txt 0.08095224 ApacheLucene
8 Q0 Solar_eclipse_of_May_11,_2059.txt 0.08095224 ApacheLucene
8 Q0 Solar_eclipse_of_May_11,_2097.txt 0.08095224 ApacheLucene
8 Q0 Solar_eclipse_of_May_19,_1928.txt 0.08095224 ApacheLucene
8 Q0 Solar_eclipse_of_May_22,_2077.txt 0.08095224 ApacheLucene
8 Q0 Solar_eclipse_of_May_29,_1938.txt 0.08095224 ApacheLucene
8 Q0 Solar_eclipse_of_May_31,_2068.txt 0.08095224 ApacheLucene
8 Q0 Solar_eclipse_of_May_9,_1910.txt 0.08095224 ApacheLucene
8 Q0 Solar_eclipse_of_November_2,_1967.txt 0.08095224 ApacheLucene
8 Q0 Solar_eclipse_of_October_1,_1921.txt 0.08095224 ApacheLucene
8 Q0 Solar_eclipse_of_October_12,_1939.txt 0.08095224 ApacheLucene
8 Q0 Solar_eclipse_of_October_23,_1957.txt 0.08095224 ApacheLucene
