QueryID Q0 DocumentID LuceneScore SystemName
5 Q0 Gregorian_calendar.txt 0.013276838 ApacheLucene
5 Q0 The_Times.txt 0.013276838 ApacheLucene
5 Q0 Germany.txt 0.013140663 ApacheLucene
5 Q0 Apollo_17_lunar_sample_display.txt 0.0129660405 ApacheLucene
5 Q0 Coronal_loop.txt 0.0129660405 ApacheLucene
5 Q0 Coronal_loops.txt 0.0129660405 ApacheLucene
5 Q0 X-ray_telescope.txt 0.0129660405 ApacheLucene
5 Q0 Bay_of_Bengal.txt 0.012224501 ApacheLucene
5 Q0 Croatia.txt 0.011995728 ApacheLucene
5 Q0 Magnetohydrodynamics.txt 0.010805033 ApacheLucene
5 Q0 Seismology.txt 0.010805033 ApacheLucene
5 Q0 Late_Heavy_Bombardment.txt 0.010729305 ApacheLucene
5 Q0 Compact_Disc.txt 0.010696439 ApacheLucene
5 Q0 Black_Sea.txt 0.009388143 ApacheLucene
5 Q0 Moon.txt 0.009357434 ApacheLucene
5 Q0 Argentina.txt 0.009291851 ApacheLucene
5 Q0 Digital_camera.txt 0.009168375 ApacheLucene
5 Q0 Solar_energy.txt 0.009168375 ApacheLucene
5 Q0 Cyclotron.txt 0.008644028 ApacheLucene
5 Q0 International_Standard_Book_Number.txt 0.008644028 ApacheLucene
5 Q0 Solar_observation.txt 0.008644028 ApacheLucene
5 Q0 St_Ives,_Cornwall.txt 0.008644028 ApacheLucene
5 Q0 Herodotus.txt 0.008046979 ApacheLucene
5 Q0 Impact_event.txt 0.008046979 ApacheLucene
