QueryID Q0 DocumentID LuceneScore SystemName
4 Q0 Solar_eclipse_of_May_9,_1948.txt 0.03457611 ApacheLucene
4 Q0 Solar_eclipse_of_September_21,_1941.txt 0.03457611 ApacheLucene
4 Q0 Solar_eclipse_of_September_23,_1987.txt 0.03457611 ApacheLucene
4 Q0 Bulgaria.txt 0.03424754 ApacheLucene
4 Q0 Hungary.txt 0.034244005 ApacheLucene
4 Q0 Daguerreotype.txt 0.034034662 ApacheLucene
4 Q0 Russia.txt 0.033173293 ApacheLucene
4 Q0 Quebec.txt 0.032635484 ApacheLucene
4 Q0 Chita,_Zabaykalsky_Krai.txt 0.032187916 ApacheLucene
4 Q0 Solar_eclipse_of_July_11,_2010.txt 0.03034706 ApacheLucene
4 Q0 Solar_eclipse_of_April_19,_1958.txt 0.030254096 ApacheLucene
4 Q0 Solar_eclipse_of_February_14,_1915.txt 0.030254096 ApacheLucene
4 Q0 Solar_eclipse_of_February_14,_1934.txt 0.030254096 ApacheLucene
4 Q0 Solar_eclipse_of_February_4,_1943.txt 0.030254096 ApacheLucene
4 Q0 Solar_eclipse_of_September_10,_1923.txt 0.030254096 ApacheLucene
4 Q0 Solar_eclipse_of_September_2,_2035.txt 0.030254096 ApacheLucene
4 Q0 Solar_eclipse_of_August_12,_2045.txt 0.026823264 ApacheLucene
4 Q0 List_of_missions_to_the_Moon.txt 0.025932081 ApacheLucene
4 Q0 Solar_eclipse_of_July_10,_1972.txt 0.025932081 ApacheLucene
4 Q0 Solar_eclipse_of_July_20,_1963.txt 0.025932081 ApacheLucene
4 Q0 Moon_rabbit.txt 0.024449002 ApacheLucene
4 Q0 India.txt 0.024216665 ApacheLucene
4 Q0 Solar_flare.txt 0.023838094 ApacheLucene
4 Q0 Solar_flares.txt 0.023838094 ApacheLucene
4 Q0 Mursili%27s_eclipse.txt 0.021610066 ApacheLucene
4 Q0 Solar_eclipse_of_June_8,_1918.txt 0.021610066 ApacheLucene
4 Q0 Solar_eclipse_of_May_20,_2012.txt 0.021610066 ApacheLucene
4 Q0 List_of_lunar_features.txt 0.02145861 ApacheLucene
4 Q0 R%C3%A2mnicu_V%C3%A2lcea.txt 0.02145861 ApacheLucene
4 Q0 Atlantic_Ocean.txt 0.020117449 ApacheLucene
4 Q0 United_Kingdom.txt 0.020084582 ApacheLucene
4 Q0 Earth.txt 0.018966913 ApacheLucene
4 Q0 English_Channel.txt 0.018776286 ApacheLucene
4 Q0 Exploration_of_the_Moon.txt 0.018714868 ApacheLucene
4 Q0 Asia_Minor.txt 0.018583702 ApacheLucene
4 Q0 Lunar_sample_displays.txt 0.017288055 ApacheLucene
4 Q0 Skylab.txt 0.016856078 ApacheLucene
4 Q0 Space_weather.txt 0.016686665 ApacheLucene
4 Q0 FR_Yugoslavia.txt 0.01626074 ApacheLucene
4 Q0 Equator.txt 0.016093958 ApacheLucene
4 Q0 Origin_of_the_Moon.txt 0.016093958 ApacheLucene
4 Q0 Solar_power.txt 0.015880093 ApacheLucene
4 Q0 Apollo_11_lunar_sample_display.txt 0.015127048 ApacheLucene
4 Q0 Space_probe.txt 0.015127048 ApacheLucene
4 Q0 Week.txt 0.014971893 ApacheLucene
4 Q0 Luxembourg.txt 0.014302855 ApacheLucene
4 Q0 Banknote.txt 0.013937777 ApacheLucene
4 Q0 Novosibirsk.txt 0.013411632 ApacheLucene
4 Q0 Romania.txt 0.013411632 ApacheLucene
4 Q0 Selenography.txt 0.013411632 ApacheLucene
4 Q0 The_Lizard.txt 0.013411632 ApacheLucene
4 Q0 Gregorian_calendar.txt 0.013276838 ApacheLucene
4 Q0 The_Times.txt 0.013276838 ApacheLucene
4 Q0 Germany.txt 0.013140663 ApacheLucene
4 Q0 Apollo_17_lunar_sample_display.txt 0.0129660405 ApacheLucene
4 Q0 Coronal_loop.txt 0.0129660405 ApacheLucene
4 Q0 Coronal_loops.txt 0.0129660405 ApacheLucene
4 Q0 X-ray_telescope.txt 0.0129660405 ApacheLucene
4 Q0 Bay_of_Bengal.txt 0.012224501 ApacheLucene
4 Q0 Croatia.txt 0.011995728 ApacheLucene
4 Q0 Magnetohydrodynamics.txt 0.010805033 ApacheLucene
4 Q0 Seismology.txt 0.010805033 ApacheLucene
4 Q0 Late_Heavy_Bombardment.txt 0.010729305 ApacheLucene
4 Q0 Compact_Disc.txt 0.010696439 ApacheLucene
4 Q0 Black_Sea.txt 0.009388143 ApacheLucene
4 Q0 Moon.txt 0.009357434 ApacheLucene
4 Q0 Argentina.txt 0.009291851 ApacheLucene
4 Q0 Serbia.txt 0.009291851 ApacheLucene
4 Q0 Digital_camera.txt 0.009168375 ApacheLucene
4 Q0 Solar_energy.txt 0.009168375 ApacheLucene
4 Q0 Cyclotron.txt 0.008644028 ApacheLucene
4 Q0 International_Standard_Book_Number.txt 0.008644028 ApacheLucene
