QueryID Q0 DocumentID LuceneScore SystemName
3 Q0 Solar_eclipse_of_September_23,_1699.txt 0.40018627 ApacheLucene
3 Q0 Solar_eclipse_of_May_22,_2096.txt 0.3996638 ApacheLucene
3 Q0 Solar_Saros_139.txt 0.39797807 ApacheLucene
3 Q0 Solar_eclipse_of_May_6,_1883.txt 0.3972728 ApacheLucene
3 Q0 Solar_eclipse_of_May_28,_1900.txt 0.39432973 ApacheLucene
3 Q0 Solar_eclipse_of_August_12,_2026.txt 0.39411375 ApacheLucene
3 Q0 Solar_eclipse_of_April_20,_2042.txt 0.39135087 ApacheLucene
3 Q0 Solar_eclipse_of_February_14,_1934.txt 0.39135087 ApacheLucene
3 Q0 Solar_eclipse_of_March_18,_1988.txt 0.39135087 ApacheLucene
3 Q0 Solar_eclipse_of_April_20,_2023.txt 0.39122945 ApacheLucene
3 Q0 Solar_eclipse_of_April_28,_1911.txt 0.39122945 ApacheLucene
3 Q0 Solar_eclipse_of_December_4,_2021.txt 0.39122945 ApacheLucene
3 Q0 Solar_eclipse_of_January_16,_2075.txt 0.39122945 ApacheLucene
3 Q0 Solar_eclipse_of_January_27,_2093.txt 0.39122945 ApacheLucene
